label:LGMD
65237
-0.195437	-3.630066
-0.195387	-3.630066
-0.195337	-3.625488
-0.195287	-3.624725
-0.195237	-3.627014
-0.195188	-3.627777
-0.195138	-3.627777
-0.195088	-3.627777
-0.195038	-3.627777
-0.194988	-3.623199
-0.194938	-3.620911
-0.194889	-3.620148
-0.194839	-3.621674
-0.194789	-3.620148
-0.194739	-3.617859
-0.194689	-3.617859
-0.194640	-3.617096
-0.194590	-3.615570
-0.194540	-3.613281
-0.194490	-3.615570
-0.194440	-3.622437
-0.194390	-3.626251
-0.194341	-3.626251
-0.194291	-3.621674
-0.194241	-3.620148
-0.194191	-3.621674
-0.194141	-3.622437
-0.194092	-3.622437
-0.194042	-3.622437
-0.193992	-3.620148
-0.193942	-3.621674
-0.193892	-3.621674
-0.193842	-3.617859
-0.193793	-3.617096
-0.193743	-3.617096
-0.193693	-3.617096
-0.193643	-3.621674
-0.193593	-3.623962
-0.193544	-3.627014
-0.193494	-3.627014
-0.193444	-3.627014
-0.193394	-3.629303
-0.193344	-3.632355
-0.193294	-3.633881
-0.193245	-3.633881
-0.193195	-3.632355
-0.193145	-3.634644
-0.193095	-3.637695
-0.193045	-3.639221
-0.192996	-3.639221
-0.192946	-3.639221
-0.192896	-3.639221
-0.192846	-3.633881
-0.192796	-3.633881
-0.192746	-3.633881
-0.192697	-3.636932
-0.192647	-3.636169
-0.192597	-3.630829
-0.192547	-3.623962
-0.192497	-3.622437
-0.192448	-3.614807
-0.192398	-3.607941
-0.192348	-3.606415
-0.192298	-3.606415
-0.192248	-3.604889
